  -7.0710678e-01   7.0710678e-01
  -5.0000000e-01   8.6602540e-01
   0.0000000e+00   1.0000000e+00
   5.0000000e-01   8.6602540e-01
   7.0710678e-01   7.0710678e-01
  -8.6602540e-01   5.0000000e-01
  -5.0000000e-01   5.0000000e-01
   0.0000000e+00   5.0000000e-01
   5.0000000e-01   5.0000000e-01
   8.6602540e-01   5.0000000e-01
  -1.0000000e+00   0.0000000e+00
  -5.0000000e-01   0.0000000e+00
   0.0000000e+00   0.0000000e+00
   5.0000000e-01   0.0000000e+00
   1.0000000e+00   0.0000000e+00
  -8.6602540e-01  -5.0000000e-01
  -5.0000000e-01  -5.0000000e-01
   0.0000000e+00  -5.0000000e-01
  -7.0710678e-01  -7.0710678e-01
  -5.0000000e-01  -8.6602540e-01
   0.0000000e+00  -1.0000000e+00
  -6.0876143e-01   7.9335334e-01
  -2.5000000e-01   9.6824584e-01
   2.5000000e-01   9.6824584e-01
   6.0876143e-01   7.9335334e-01
  -7.9335334e-01   6.0876143e-01
  -5.0000000e-01   6.8301270e-01
   0.0000000e+00   7.5000000e-01
   5.0000000e-01   6.8301270e-01
   7.9335334e-01   6.0876143e-01
  -6.8301270e-01   5.0000000e-01
  -2.5000000e-01   5.0000000e-01
   2.5000000e-01   5.0000000e-01
   6.8301270e-01   5.0000000e-01
  -9.6824584e-01   2.5000000e-01
  -5.0000000e-01   2.5000000e-01
   0.0000000e+00   2.5000000e-01
   5.0000000e-01   2.5000000e-01
   9.6824584e-01   2.5000000e-01
  -7.5000000e-01   0.0000000e+00
  -2.5000000e-01   0.0000000e+00
   2.5000000e-01   0.0000000e+00
   7.5000000e-01   0.0000000e+00
  -9.6824584e-01  -2.5000000e-01
  -5.0000000e-01  -2.5000000e-01
   0.0000000e+00  -2.5000000e-01
  -6.8301270e-01  -5.0000000e-01
  -2.5000000e-01  -5.0000000e-01
  -7.9335334e-01  -6.0876143e-01
  -5.0000000e-01  -6.8301270e-01
   0.0000000e+00  -7.5000000e-01
  -6.0876143e-01  -7.9335334e-01
  -2.5000000e-01  -9.6824584e-01
  -6.4928069e-01   6.4928069e-01
  -2.5000000e-01   7.3412292e-01
   2.5000000e-01   7.3412292e-01
   6.4928069e-01   6.4928069e-01
  -7.3412292e-01   2.5000000e-01
  -2.5000000e-01   2.5000000e-01
   2.5000000e-01   2.5000000e-01
   7.3412292e-01   2.5000000e-01
  -7.3412292e-01  -2.5000000e-01
  -2.5000000e-01  -2.5000000e-01
  -6.4928069e-01  -6.4928069e-01
  -2.5000000e-01  -7.3412292e-01
